,credit_score,gender,age,tenure,balance,num_products,credit_card,active,salary,churn,complain,satisfaction,points,country_F,country_G,country_S,card_D,card_G,card_P,card_S,umap_1,umap_2
6335,0,0,2,1,0,2,0,0,1,0,0,5,1,1,0,0,0,1,0,0,-8.147829,3.522398
6336,0,0,2,4,2,1,0,0,1,0,0,3,6,0,1,0,1,0,0,0,1.6769037,-14.173885
6337,2,0,2,1,2,1,1,1,3,0,0,2,1,0,0,1,1,0,0,0,9.244411,-12.21172
6338,1,1,2,8,2,1,0,0,1,0,0,3,6,0,1,0,0,1,0,0,10.764397,-4.8861246
6339,1,0,0,8,1,1,1,0,0,0,0,5,0,1,0,0,0,1,0,0,-10.188051,3.0935383
6340,2,1,2,8,0,2,1,1,2,0,0,4,1,0,0,1,0,1,0,0,-0.90552855,-6.08151
6341,3,0,2,1,2,1,1,1,0,0,0,3,5,0,1,0,0,1,0,0,13.012254,-6.8939466
6342,1,0,2,10,2,1,1,0,1,0,0,2,3,1,0,0,1,0,0,0,-4.311037,-2.163969
6343,1,0,4,6,0,1,0,0,1,1,1,3,1,0,0,1,0,0,0,1,15.405081,11.945905
6344,3,1,2,3,0,2,1,0,2,0,0,3,5,1,0,0,0,0,0,1,1.9386672,19.082363
6345,2,0,2,4,0,2,1,0,0,0,0,1,7,1,0,0,0,1,0,0,-10.400001,2.8628807
6346,0,1,3,1,2,1,0,1,1,1,1,2,5,0,1,0,1,0,0,0,0.40583017,-12.499235
6347,1,1,2,8,2,2,1,1,1,0,0,2,5,0,1,0,0,1,0,0,13.775891,-4.7533193
6348,2,1,1,8,2,2,1,0,2,0,0,2,0,0,0,1,0,0,1,0,12.227902,2.9145088
6349,0,0,1,7,0,2,0,1,1,0,0,3,0,1,0,0,0,0,1,0,-4.3997655,12.878066
6350,1,1,3,1,2,1,0,1,2,0,0,3,7,0,1,0,0,0,1,0,5.9338117,3.0371513
6351,0,0,1,3,0,2,0,0,3,0,0,5,1,1,0,0,0,1,0,0,-8.220446,3.454571
6352,2,1,2,9,0,2,1,0,0,0,0,5,1,1,0,0,0,1,0,0,-16.381853,5.6174426
6353,1,1,2,8,2,1,1,1,1,0,0,2,4,1,0,0,0,0,1,0,0.09615672,8.833406
6354,1,0,2,5,0,3,1,1,3,1,1,5,1,0,0,1,0,1,0,0,1.4117761,-6.5203543
6355,1,1,2,4,2,1,0,0,2,0,0,5,4,0,0,1,0,0,1,0,13.172844,3.1138792
6356,1,1,2,9,0,2,1,1,1,0,0,4,3,1,0,0,1,0,0,0,-12.022755,-3.6732788
6357,0,0,5,3,2,1,0,1,2,0,0,4,5,1,0,0,0,0,1,0,-4.0493164,15.063441
6358,1,0,1,2,0,2,1,0,1,0,0,3,6,1,0,0,0,1,0,0,-10.356409,2.909629
6359,1,0,3,9,3,3,1,0,3,1,1,3,5,0,1,0,0,0,1,0,4.4500337,3.1273086
6360,0,1,2,1,2,2,1,1,3,0,0,1,6,0,1,0,0,0,1,0,6.693308,4.9094296
6361,0,0,1,0,1,2,1,1,3,0,0,1,7,0,1,0,1,0,0,0,-0.502182,-14.582705
6362,1,1,1,8,0,2,1,1,3,0,0,3,6,0,0,1,0,0,0,1,17.894,10.420777
6363,2,0,2,4,2,1,1,0,0,0,0,4,6,0,0,1,0,0,1,0,11.853699,4.6465282
6364,0,1,1,6,2,2,1,0,1,0,0,5,6,0,0,1,0,0,0,1,15.409543,10.4493
6365,2,0,3,5,2,2,0,0,3,1,1,2,7,0,0,1,0,0,0,1,15.421901,11.890295
6366,2,1,5,9,2,1,1,1,1,0,0,2,1,0,1,0,0,0,1,0,6.703996,4.9216495
6367,0,0,2,9,0,1,1,0,2,0,0,3,4,1,0,0,0,1,0,0,-10.250197,3.027587
6368,1,1,3,0,2,1,1,0,2,1,1,2,3,0,0,1,0,0,0,1,15.400735,10.8955965
6369,1,0,2,2,0,2,0,0,3,0,0,3,0,1,0,0,0,1,0,0,-8.145332,3.5460963
6370,2,1,2,2,0,3,1,1,1,0,0,2,6,1,0,0,0,0,0,1,7.988709,12.16363
6371,1,1,1,5,0,2,1,1,1,0,0,2,5,1,0,0,1,0,0,0,-11.970149,-3.778235
6372,1,0,3,2,2,2,1,0,1,0,0,5,5,1,0,0,0,0,1,0,-7.2629027,13.382471
6373,1,1,5,2,0,2,0,1,2,0,0,2,1,1,0,0,0,0,1,0,-2.1916811,10.836823
6374,0,1,2,1,0,2,1,1,1,0,0,2,2,1,0,0,1,0,0,0,-12.078735,-3.611154
6375,0,0,4,5,0,1,1,0,2,1,1,2,1,0,0,1,0,1,0,0,1.5868728,-5.096057
6376,2,1,3,5,1,1,1,0,1,1,1,5,3,1,0,0,1,0,0,0,-8.274898,-4.4490976
6377,2,1,1,9,0,1,1,0,2,1,1,3,0,1,0,0,0,0,1,0,-0.23608741,11.843505
6378,0,1,2,2,0,1,0,1,1,1,1,3,0,1,0,0,0,0,1,0,-1.9691236,11.224164
6379,2,1,2,7,1,1,1,0,3,0,0,4,2,1,0,0,0,0,1,0,0.8519485,12.320449
6380,1,1,2,1,2,1,1,0,3,1,1,2,6,0,1,0,0,0,1,0,4.984145,3.9528823
6381,2,1,1,3,2,2,1,1,2,0,0,2,4,0,0,1,0,0,0,1,18.129944,10.651118
6382,2,1,0,5,0,2,1,0,3,0,0,3,5,1,0,0,1,0,0,0,-12.0903,-3.5722158
6383,1,1,2,6,3,1,0,0,2,0,0,4,5,1,0,0,0,0,1,0,-2.031109,12.390501
6384,0,0,1,7,0,2,1,1,3,0,0,3,3,1,0,0,0,0,0,1,10.0226555,17.402529
6385,1,0,1,1,2,2,0,1,1,0,0,3,2,0,1,0,0,1,0,0,11.884791,-5.120372
6386,1,0,2,7,0,2,0,1,2,1,1,4,2,0,0,1,0,0,1,0,13.865937,4.2030587
6387,0,0,2,9,0,2,1,0,3,0,0,1,1,1,0,0,0,0,0,1,6.1505847,19.2876
6388,2,1,2,3,2,1,1,0,0,1,1,2,0,0,1,0,0,0,0,1,20.175373,2.665318
6389,1,0,1,9,2,1,0,1,3,0,0,5,0,1,0,0,1,0,0,0,-2.3317058,0.21777894
6390,0,0,2,7,0,2,1,0,0,0,0,2,5,0,0,1,1,0,0,0,11.599439,-11.918416
6391,2,0,2,5,2,1,1,0,2,0,0,2,3,1,0,0,0,0,1,0,-7.2823243,13.364906
6392,1,0,1,3,1,2,1,0,3,0,0,3,6,0,0,1,0,1,0,0,1.3805381,-5.3682556
6393,1,0,2,4,2,2,1,1,2,0,0,3,6,0,1,0,0,1,0,0,12.994364,-6.9046226
6394,0,1,2,2,3,2,1,0,3,0,0,4,1,0,1,0,0,0,1,0,7.047057,0.4260829
6395,2,0,2,0,2,2,1,0,1,0,0,3,0,0,1,0,0,0,0,1,21.490896,1.9452875
6396,2,0,2,2,2,2,0,1,0,0,0,5,1,0,1,0,0,0,0,1,19.414326,1.5423647
6397,0,0,1,9,1,1,1,1,2,0,0,2,2,0,0,1,0,0,1,0,14.158272,4.91249
6398,1,1,1,9,1,1,1,0,3,0,0,5,4,0,0,1,0,1,0,0,1.3141482,-4.0495
6399,1,1,3,9,3,1,0,1,0,1,1,1,2,0,1,0,1,0,0,0,0.38202697,-12.570971
6400,2,0,1,5,0,2,0,0,3,0,0,3,5,0,0,1,1,0,0,0,11.067885,-11.692436
6401,0,0,3,10,0,2,0,0,2,0,0,3,7,1,0,0,0,0,1,0,-4.475275,12.913184
6402,2,1,2,3,3,1,1,1,3,0,0,2,1,1,0,0,0,0,0,1,7.3636775,11.930439
6403,3,1,4,0,1,1,1,1,1,1,1,4,4,0,1,0,0,0,0,1,19.588684,0.72323906
6404,1,0,3,2,0,1,1,0,1,1,1,3,0,0,0,1,1,0,0,0,10.768136,-12.114866
6405,0,1,2,7,2,1,0,1,2,0,0,3,6,0,0,1,0,0,1,0,14.048186,3.181735
6406,2,1,1,4,2,1,1,0,2,0,0,5,7,1,0,0,0,0,1,0,0.84364665,12.25282
6407,3,1,1,8,3,1,1,0,1,1,1,1,5,0,1,0,0,0,1,0,4.934322,3.9786658
6408,2,1,2,4,2,2,1,0,3,0,0,5,2,0,0,1,0,0,0,1,15.3761835,10.468947
6409,2,0,1,9,0,2,1,1,0,0,0,2,4,1,0,0,0,0,0,1,9.952716,17.317547
6410,2,0,4,1,0,2,1,1,3,0,0,1,1,0,0,1,0,1,0,0,1.4143429,-6.5999885
6411,2,0,0,1,1,1,1,0,0,0,0,2,2,0,1,0,1,0,0,0,2.5202723,-14.869081
6412,1,0,3,5,1,1,0,1,0,1,1,5,6,0,1,0,0,0,1,0,5.1131277,2.7894182
6413,2,0,0,4,2,1,0,1,3,0,0,3,1,1,0,0,0,0,1,0,-4.097921,15.019861
6414,1,0,0,2,2,1,0,0,1,0,0,1,5,1,0,0,0,0,1,0,-4.378609,12.982638
6415,2,0,2,9,0,2,1,0,0,0,0,1,4,1,0,0,0,0,0,1,6.1819005,19.273676
6416,2,1,1,6,2,1,1,0,3,0,0,4,6,1,0,0,0,1,0,0,-16.140379,4.947963
6417,2,1,2,6,0,2,1,1,2,0,0,4,2,0,0,1,0,1,0,0,-0.93442565,-6.0393867
6418,2,0,1,8,0,2,0,0,2,0,0,3,1,0,0,1,1,0,0,0,11.083299,-11.66844
6419,2,1,2,6,0,2,1,0,3,0,0,3,6,1,0,0,0,1,0,0,-15.982055,5.67277
6420,1,0,3,0,2,2,0,1,1,0,0,4,5,0,1,0,0,0,0,1,19.42524,1.5364406
6421,1,1,0,8,1,1,1,1,1,0,0,1,4,1,0,0,0,1,0,0,-11.424717,9.320168
6422,2,1,3,9,3,1,0,1,0,0,0,1,7,1,0,0,0,0,0,1,6.60112,14.996949
6423,1,1,2,8,2,1,1,0,3,0,0,4,7,0,0,1,0,0,0,1,15.336606,10.534232
6424,2,1,2,5,0,2,0,0,2,1,1,5,2,1,0,0,0,0,0,1,3.6447625,16.937471
6425,2,1,2,3,2,1,0,0,1,0,0,5,0,1,0,0,0,0,1,0,-1.9999763,12.339961
6426,2,1,3,7,3,1,1,0,2,0,0,2,5,0,0,1,0,0,0,1,15.339528,10.53517
6427,2,1,2,2,0,2,1,0,2,0,0,4,2,1,0,0,1,0,0,0,-8.728025,-6.3802376
6428,1,0,2,5,2,1,1,0,1,1,1,2,0,0,1,0,1,0,0,0,1.6440874,-13.141509
6429,2,1,2,6,2,2,0,1,1,0,0,3,3,0,0,1,0,1,0,0,3.0578249,-6.6480246
6430,2,0,2,3,2,1,1,0,3,0,0,3,6,0,0,1,1,0,0,0,11.525454,-11.936575
6431,0,1,2,1,0,1,0,1,2,0,0,2,5,0,0,1,1,0,0,0,10.103136,-10.8328495
6432,1,0,1,3,2,2,1,1,3,0,0,4,4,0,1,0,0,0,1,0,4.015291,2.0521781
6433,0,1,3,5,3,1,1,1,0,0,0,2,7,0,0,1,1,0,0,0,8.47423,-10.3076725
6434,1,0,3,8,0,2,1,0,3,0,0,2,4,1,0,0,1,0,0,0,-4.639807,-2.482156
6435,2,1,1,4,2,1,1,0,2,0,0,4,1,1,0,0,0,0,1,0,0.77709526,12.190996
6436,1,1,1,2,1,1,1,1,2,0,0,2,1,0,1,0,1,0,0,0,-1.0978789,-12.571711
6437,1,0,2,4,2,1,1,1,1,0,0,3,0,1,0,0,0,0,1,0,-6.0623097,15.703302
6438,2,0,2,3,2,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-4.3478913,-2.2328382
6439,1,1,2,1,2,1,1,0,1,1,1,3,1,0,0,1,1,0,0,0,10.863622,-12.536458
6440,2,0,3,10,2,1,0,1,0,1,1,4,3,1,0,0,1,0,0,0,-2.82109,0.20774698
6441,0,1,3,1,3,1,1,0,1,0,0,5,2,1,0,0,1,0,0,0,-8.437365,-6.820074
6442,0,1,1,5,1,1,1,0,3,0,0,1,4,1,0,0,0,0,1,0,0.59844786,11.974465
6443,2,1,5,3,2,1,0,1,3,0,0,3,1,1,0,0,0,0,1,0,-2.0567386,11.012189
6444,2,0,2,6,1,1,1,1,0,0,0,5,7,0,1,0,1,0,0,0,-0.4138565,-14.658767
6445,2,0,1,1,2,1,1,1,3,0,0,1,0,1,0,0,0,0,1,0,-6.1997285,15.666527
6446,0,1,1,9,0,1,1,1,1,0,0,3,3,0,0,1,1,0,0,0,8.445204,-10.377391
6447,1,0,1,3,2,1,0,1,1,0,0,4,0,0,0,1,1,0,0,0,9.920983,-11.755786
6448,2,0,2,6,2,2,1,0,1,0,0,1,2,0,0,1,0,1,0,0,1.3606861,-5.3594766
6449,2,1,3,2,2,2,0,0,0,1,1,5,0,0,1,0,1,0,0,0,0.8908267,-12.379258
6450,3,0,1,6,0,1,1,0,1,0,0,2,1,1,0,0,0,0,1,0,-7.488158,13.144021
6451,1,0,1,6,3,2,1,1,2,0,0,1,1,0,0,1,0,0,1,0,14.102952,4.8616686
6452,0,1,2,5,0,2,1,0,2,0,0,4,3,0,0,1,1,0,0,0,11.122785,-13.225714
6453,0,0,2,5,2,2,0,0,1,0,0,4,2,0,1,0,0,0,0,1,20.826984,1.8564687
6454,1,1,2,0,2,1,1,1,3,0,0,4,6,0,0,1,0,0,0,1,18.200603,10.674883
6455,2,0,1,9,0,2,0,1,0,0,0,4,3,1,0,0,0,0,1,0,-4.1494474,14.969868
6456,1,1,1,10,0,2,1,0,3,0,0,3,7,1,0,0,1,0,0,0,-8.749583,-6.353607
6457,1,1,3,6,1,1,1,1,3,0,0,3,2,0,0,1,0,0,0,1,18.046425,10.541823
6458,1,1,2,1,2,1,1,1,1,0,0,3,7,1,0,0,0,0,1,0,0.2033424,8.927117
6459,1,1,3,5,1,1,1,1,1,0,0,5,7,0,1,0,0,0,0,1,19.93165,-0.28353152
6460,1,1,1,4,0,2,0,0,3,0,0,5,3,1,0,0,1,0,0,0,-7.075847,-3.9981973
6461,2,0,2,4,2,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,-4.3045626,-2.1736515
6462,0,1,4,1,0,2,1,1,2,0,0,1,6,1,0,0,0,1,0,0,-10.886482,9.377775
6463,2,1,1,1,0,2,0,1,2,0,0,1,2,1,0,0,0,0,0,1,6.5176373,14.881018
6464,0,0,1,2,2,1,0,1,2,1,1,2,5,0,1,0,0,0,1,0,5.1237626,2.7097733
6465,2,1,1,6,0,2,1,1,3,0,0,4,1,0,0,1,0,1,0,0,-0.8601559,-6.0835433
6466,2,1,1,4,2,1,1,1,2,1,1,3,0,0,1,0,0,0,1,0,5.472241,3.5901988
6467,0,0,1,7,0,1,0,1,3,1,1,1,2,1,0,0,0,1,0,0,-8.25704,5.216613
6468,2,0,2,6,2,1,0,1,0,0,0,3,4,1,0,0,0,0,1,0,-4.0627503,15.052855
6469,1,0,0,4,0,2,1,0,3,0,0,5,5,1,0,0,0,0,0,1,6.036812,18.990135
6470,1,0,2,5,1,1,1,0,3,0,0,2,6,0,1,0,1,0,0,0,2.4700012,-14.847763
6471,3,0,2,5,0,2,1,0,0,0,0,4,4,1,0,0,1,0,0,0,-4.494509,-2.6106925
6472,1,0,1,10,2,1,1,0,1,1,1,1,7,0,1,0,1,0,0,0,1.7199483,-13.0995035
6473,2,1,0,8,0,2,1,0,2,0,0,5,0,1,0,0,0,1,0,0,-16.209454,5.6189513
6474,2,1,2,2,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,1,7.898472,12.089273
6475,0,1,2,5,1,1,0,0,1,1,1,2,1,0,1,0,0,0,1,0,5.290061,3.230037
6476,2,1,2,4,0,2,0,0,3,0,0,4,6,1,0,0,0,1,0,0,-11.636236,5.187997
6477,0,0,1,4,0,2,0,0,2,0,0,3,1,1,0,0,0,0,1,0,-4.443463,12.950757
6478,3,1,2,9,2,1,1,1,0,0,0,5,0,1,0,0,0,0,0,1,7.367614,12.39494
6479,1,1,3,5,0,1,1,0,2,1,1,4,3,0,0,1,0,1,0,0,1.4823947,-4.6360416
6480,2,0,0,6,2,2,0,1,2,0,0,4,2,1,0,0,0,1,0,0,-7.480583,5.0831337
6481,1,1,2,8,2,2,1,0,0,0,0,4,6,0,1,0,0,0,0,1,20.776487,3.5182817
6482,3,1,1,4,3,2,1,1,3,0,0,1,6,1,0,0,0,1,0,0,-11.316066,9.5800905
6483,1,1,2,3,2,2,1,0,3,0,0,3,4,0,1,0,0,0,1,0,7.040915,0.43412578
6484,2,1,2,2,0,2,1,0,3,0,0,5,4,0,0,1,0,1,0,0,1.1657588,-3.8677464
6485,1,1,1,5,1,1,1,1,0,0,0,5,2,0,1,0,1,0,0,0,-1.1052332,-12.584614
6486,2,1,2,5,0,2,0,0,3,0,0,2,0,1,0,0,1,0,0,0,-7.0614104,-3.9891942
6487,1,1,1,2,0,2,0,1,1,0,0,1,1,1,0,0,0,0,1,0,-2.2350771,10.826865
6488,0,1,2,9,0,2,1,0,0,0,0,4,0,1,0,0,0,0,0,1,1.9609598,19.161882
6489,3,0,1,3,3,2,1,1,2,0,0,3,0,1,0,0,0,0,1,0,-0.11102678,8.752624
6490,2,1,1,2,0,2,1,0,3,0,0,4,6,1,0,0,0,0,0,1,1.9215983,19.137157
6491,2,0,1,6,0,2,0,0,3,0,0,2,3,1,0,0,0,1,0,0,-8.058791,3.6247287
6492,2,0,2,5,1,2,0,0,0,0,0,3,7,0,1,0,1,0,0,0,1.6963044,-14.147842
6493,1,1,2,9,2,1,1,0,1,0,0,3,4,1,0,0,0,1,0,0,-16.150238,5.026726
6494,2,1,1,7,0,2,1,1,0,0,0,2,4,1,0,0,0,1,0,0,-10.922303,9.269245
6495,1,0,2,5,1,3,1,0,0,1,1,3,7,0,1,0,0,0,1,0,4.4781837,3.1744
6496,1,0,2,4,1,2,1,0,2,1,1,4,4,0,1,0,1,0,0,0,1.6843684,-13.156678
6497,1,1,3,9,3,1,1,0,3,1,1,2,1,1,0,0,0,0,1,0,-0.10926606,11.847534
6498,1,0,1,5,2,1,1,0,3,0,0,3,6,1,0,0,0,0,0,1,5.8687997,19.46676
6499,2,1,1,9,0,1,1,1,1,0,0,5,0,1,0,0,0,0,0,1,7.5793467,12.412189
6500,1,0,2,5,3,1,0,0,3,0,0,4,5,1,0,0,0,0,1,0,-4.326416,13.103432
6501,2,1,1,9,0,2,1,0,3,0,0,5,2,1,0,0,0,0,1,0,0.8653621,12.399991
6502,1,0,2,2,2,1,1,0,1,0,0,4,1,1,0,0,0,0,1,0,-7.3066707,13.339114
6503,0,0,2,6,3,1,0,1,1,0,0,5,7,0,1,0,0,1,0,0,11.874509,-5.1672807
6504,1,1,1,1,0,2,1,1,3,0,0,5,5,1,0,0,0,1,0,0,-10.79519,9.560191
6505,1,1,3,2,2,1,0,0,0,1,1,2,7,0,1,0,1,0,0,0,0.8577244,-12.412273
6506,1,0,4,1,2,1,1,0,3,1,1,2,6,0,0,1,0,1,0,0,1.5053728,-4.994807
6507,2,1,1,6,3,1,1,0,0,0,0,5,0,1,0,0,0,1,0,0,-16.235071,5.0059767
6508,3,1,2,6,1,3,0,1,1,1,1,1,2,0,1,0,1,0,0,0,0.45150664,-12.405855
6509,2,0,2,1,2,2,0,0,3,0,0,5,7,0,1,0,0,1,0,0,11.621571,-4.378799
6510,1,1,3,8,1,1,1,1,2,1,1,5,6,0,0,1,0,1,0,0,-0.44351944,-5.9952006
6511,1,0,3,4,2,1,0,1,2,1,1,5,1,1,0,0,1,0,0,0,-2.8380444,0.19727533
6512,0,1,0,7,2,2,1,1,1,0,0,4,0,1,0,0,0,1,0,0,-11.380012,9.237994
6513,0,0,2,9,2,2,1,1,3,0,0,1,3,0,0,1,1,0,0,0,9.293198,-12.25346
6514,0,1,1,7,0,2,0,0,0,0,0,4,5,0,0,1,1,0,0,0,11.022234,-11.200835
6515,3,0,5,2,3,2,0,1,0,0,0,5,1,1,0,0,0,0,1,0,-4.065591,15.069121
6516,1,0,1,7,0,3,0,1,0,0,0,4,5,0,0,1,1,0,0,0,9.892663,-11.701346
6517,1,0,3,9,3,2,1,1,1,0,0,5,3,0,1,0,0,0,0,1,18.703354,1.3732128
6518,0,0,3,4,1,2,0,0,1,1,1,3,5,0,0,1,0,1,0,0,1.8958492,-5.34353
6519,1,0,3,4,2,1,0,0,3,1,1,2,2,0,1,0,0,0,1,0,5.0362334,2.9152915
6520,2,0,2,10,0,1,1,0,2,0,0,1,2,1,0,0,1,0,0,0,-4.445363,-2.3680038
6521,2,1,2,4,1,2,1,0,3,0,0,5,6,0,1,0,0,1,0,0,8.069988,-4.6388726
6522,1,0,2,1,1,2,1,0,1,0,0,5,1,1,0,0,0,0,0,1,6.0269265,19.208668
6523,2,0,1,4,0,2,0,1,1,0,0,2,3,0,0,1,0,1,0,0,2.1438274,-6.339161
6524,1,0,2,1,3,3,1,1,0,1,1,4,2,0,1,0,1,0,0,0,0.52784884,-13.372422
6525,2,1,1,4,2,1,1,0,1,0,0,5,5,1,0,0,0,1,0,0,-16.240376,5.010211
6526,0,0,1,7,3,1,1,1,2,0,0,5,5,1,0,0,1,0,0,0,-3.0892956,1.9336866
6527,0,1,2,3,2,1,1,0,1,0,0,5,2,1,0,0,1,0,0,0,-8.367528,-6.897975
6528,1,1,1,9,2,1,0,0,0,0,0,2,5,0,0,1,1,0,0,0,11.008813,-11.178662
6529,3,0,2,10,0,2,1,0,2,0,0,1,4,0,0,1,0,1,0,0,1.2960114,-5.3687377
6530,0,0,5,9,2,1,0,1,2,0,0,4,3,0,1,0,1,0,0,0,0.53138644,-14.017666
6531,0,0,3,8,0,2,1,1,0,0,0,1,7,1,0,0,0,0,0,1,9.89152,17.361773
6532,2,1,5,4,0,3,1,1,1,0,0,1,3,1,0,0,0,1,0,0,-10.790771,9.256972
6533,0,0,3,8,2,2,1,1,2,0,0,4,7,1,0,0,1,0,0,0,-2.9959934,1.8137499
6534,1,1,1,9,2,1,1,1,3,0,0,2,7,0,0,1,1,0,0,0,8.436785,-10.383809
6535,1,0,2,6,2,2,0,1,2,0,0,4,6,1,0,0,0,0,0,1,8.5682335,15.39535
6536,1,0,2,7,2,1,1,0,0,0,0,5,7,1,0,0,0,1,0,0,-10.229578,3.0596983
6537,0,0,2,3,2,1,0,0,1,0,0,3,6,0,0,1,1,0,0,0,11.131921,-11.636102
6538,0,1,1,4,3,2,1,1,0,1,1,2,2,1,0,0,0,0,0,1,7.44932,12.884687
6539,2,0,3,1,0,2,1,0,0,1,1,3,3,1,0,0,0,0,1,0,-4.9888473,13.661548
6540,0,1,1,3,1,1,1,0,0,0,0,5,0,0,1,0,1,0,0,0,1.6502692,-10.94051
6541,2,1,2,5,2,1,1,1,3,0,0,4,6,0,0,1,0,1,0,0,-0.77541673,-6.241958
6542,1,1,2,7,3,1,1,1,1,0,0,2,5,1,0,0,0,0,1,0,0.10811467,8.826371
6543,3,1,1,1,2,2,1,1,2,0,0,2,3,0,1,0,0,0,1,0,6.6737223,4.8918924
6544,2,0,3,3,2,1,0,1,3,0,0,2,3,1,0,0,0,0,0,1,8.558405,15.386305
6545,0,1,1,2,0,2,1,1,3,0,0,2,2,0,0,1,1,0,0,0,-10.798404,9.46171
6546,2,1,0,0,2,2,1,1,2,0,0,3,0,1,0,0,0,0,1,0,0.0075116144,8.759242
6547,1,0,1,4,1,1,1,1,0,0,0,4,4,1,0,0,0,0,1,0,-5.939199,15.814263
6548,2,1,2,7,2,2,1,0,2,0,0,4,4,1,0,0,1,0,0,0,-8.520346,-6.6799254
6549,1,1,1,6,0,2,1,0,1,0,0,1,6,1,0,0,0,1,0,0,-15.982866,5.515848
6550,1,0,2,3,2,1,1,1,1,1,1,2,2,0,1,0,1,0,0,0,0.51971817,-13.371279
6551,0,0,1,5,0,2,0,1,2,0,0,4,6,0,0,1,0,0,0,1,16.012829,12.659541
6552,2,0,1,5,2,1,1,0,2,0,0,2,4,0,1,0,0,1,0,0,12.07595,-2.749795
6553,1,1,3,1,2,1,1,0,3,1,1,2,4,0,1,0,1,0,0,0,1.263293,-12.216287
6554,0,1,1,4,1,1,1,0,1,0,0,1,5,1,0,0,1,0,0,0,-8.609922,-6.746045
6555,1,1,2,5,0,2,1,0,1,0,0,4,5,1,0,0,0,1,0,0,-16.208336,5.5960984
6556,3,0,3,1,1,1,0,1,0,1,1,4,7,0,1,0,0,1,0,0,12.029582,-4.6383357
6557,0,1,2,5,0,2,0,0,2,0,0,2,3,0,0,1,0,0,0,1,15.997691,11.416827
6558,2,1,2,0,2,1,0,1,2,0,0,4,1,1,0,0,0,0,1,0,-1.9768784,11.113986
6559,0,1,2,4,1,2,1,1,2,0,0,2,7,0,1,0,0,0,0,1,19.779623,-0.12170699
6560,0,0,1,1,0,2,1,0,0,0,0,2,6,1,0,0,0,0,0,1,6.1797104,19.223516
6561,0,0,3,7,3,1,1,0,0,1,1,5,7,0,1,0,1,0,0,0,1.684475,-13.108962
6562,2,1,2,3,1,1,1,0,3,1,1,2,2,1,0,0,1,0,0,0,-8.177166,-4.5492473
6563,1,1,1,4,2,1,1,1,2,0,0,5,7,0,1,0,0,0,0,1,19.937191,-0.28368926
6564,1,0,3,0,2,2,1,1,0,1,1,1,4,0,1,0,0,0,1,0,4.370502,2.6822395
6565,1,0,1,2,0,2,1,0,3,0,0,4,1,1,0,0,0,1,0,0,-10.291265,2.98243
6566,0,0,1,0,3,2,1,1,2,0,0,3,0,0,1,0,1,0,0,0,-0.44202667,-14.6550455
6567,1,0,3,1,3,1,0,0,2,1,1,4,6,0,0,1,0,0,0,1,15.522666,11.867937
6568,2,1,3,8,3,1,1,1,2,0,0,2,3,0,1,0,0,0,0,1,19.775648,-0.11622948
6569,1,1,2,1,2,1,1,0,2,1,1,3,2,0,1,0,0,0,0,1,20.168488,2.675379
6570,2,1,2,4,0,2,1,1,0,0,0,4,7,0,0,1,1,0,0,0,8.261888,-10.5580635
6571,1,1,3,10,0,1,1,0,1,1,1,4,0,1,0,0,0,0,0,1,3.9373128,17.827948
6572,1,0,0,8,0,2,1,1,2,0,0,5,6,1,0,0,0,0,1,0,-5.818567,16.000635
6573,1,1,2,3,3,1,1,1,0,0,0,3,7,0,1,0,1,0,0,0,-1.2225367,-12.698176
6574,2,0,2,9,2,1,0,0,2,0,0,5,0,0,1,0,0,0,0,1,20.775928,1.8218857
6575,2,0,4,6,2,1,1,0,3,1,1,1,2,0,1,0,0,1,0,0,11.669711,-3.6411088
6576,3,1,2,5,3,1,1,1,3,0,0,5,7,1,0,0,1,0,0,0,-12.522629,-4.1264873
6577,2,1,2,4,2,1,0,1,1,0,0,5,6,0,1,0,1,0,0,0,0.17576645,-12.133609
6578,3,0,1,9,0,2,1,0,3,0,0,3,2,1,0,0,0,0,0,1,6.0606813,19.164854
6579,0,0,2,7,0,2,0,0,2,0,0,4,0,1,0,0,0,1,0,0,-8.14891,3.523258
6580,0,0,1,6,2,1,1,1,3,0,0,4,4,0,1,0,0,0,0,1,18.76013,1.4620253
6581,0,0,5,6,2,1,1,1,3,1,1,4,5,0,1,0,0,0,1,0,4.5650525,2.8281057
6582,0,0,4,7,0,2,0,1,3,0,0,1,6,0,0,1,0,1,0,0,2.0531168,-6.327339
6583,2,1,0,8,3,1,1,1,3,0,0,5,0,0,1,0,0,0,1,0,6.8515005,5.072101
6584,2,0,0,9,2,1,1,1,3,0,0,2,6,0,1,0,0,0,1,0,4.0729704,2.1006763
6585,1,1,2,5,0,1,1,0,1,0,0,5,3,1,0,0,0,1,0,0,-16.280146,5.4959097
6586,1,1,1,7,1,2,1,1,0,0,0,4,5,0,1,0,0,0,1,0,6.78575,5.0026636
6587,2,0,1,2,1,1,1,1,1,0,0,1,7,1,0,0,0,1,0,0,-8.868959,6.1619143
6588,0,1,1,5,0,2,1,0,0,0,0,1,6,0,0,1,1,0,0,0,11.197103,-13.295918
6589,0,1,3,7,2,2,0,1,3,0,0,5,4,0,1,0,0,0,1,0,5.9496117,3.0537403
